user,text,sentiment,gender,pred_prob,pred_label,mitigated_prob,mitigated_label
mom2jazz,Mornin! I missed it.  I was at my friends bday,0,1.0,0.7223482,1.0,0.15007669,0
arianneross,"why do you know Tagalog? i'm not really a native speaker of Tagalog, but i know some stuff.  this is cool! lol.",1,1.0,0.7775199,1.0,0.8756048,1
antriss,"Yep, it's a tough world  Totally haven't played any rhythm games for a loooong time.",0,1.0,0.8426579,1.0,0.3947356,0
angieesays,"my camera is not working, holy eeeffff",0,0.0,0.75170237,1.0,0.064201124,0
alexisstorm,ya we did trying to beat traffic but ya hope to be back soon,1,1.0,0.8309587,1.0,0.81063575,1
JamieLeiJonas,i LOVE that song!!!  its an amazing song..cant wait to see her at the concert,1,0.0,0.8805987,1.0,0.9753703,1
solidadrocks,"is discovering the coolness that is blip.fm, in case it wasn't clear",1,0.0,0.8326065,1.0,0.68982404,1
earleyedition,I mass &quot;marked as read&quot;. Then quickly scanned the April ones just in case I hadn't read something important,1,0.0,0.86521596,1.0,0.9297509,1
lynnseyw,Heartbroken again!!!,0,0.0,0.8715642,1.0,0.477513,0
lucijanblagonic,changed my twitter background finally,1,1.0,0.8858662,1.0,0.9102936,1
ArtistKrisp,"oh man...only 4 days of school left, and I'm pretty sure I exempt out of all my exams...oh man oh man",1,1.0,0.6902869,1.0,0.05518244,0
amymccl,"Yikes, what happened to your hand? Poor you!",0,0.0,0.86016625,1.0,0.08753566,0
laurenzope,guitar lessons soundsss good  when?  xx,1,1.0,0.89641994,1.0,0.85724956,1
EmilyHeinz,I am so burnt!,0,0.0,0.7975733,1.0,0.15222658,0
lexioh,hope everything is okay,0,0.0,0.87175846,1.0,0.34379035,0
briancrider,"they have nudity in commercials in other countries, why are we so backwards in the US?",0,0.0,0.84988236,1.0,0.16495395,0
BiancaTaylorxx,naww that movie is actually kinda sad,0,0.0,0.80567,1.0,0.20921877,0
notahickie,"Masala Wok with  was awesome and enlightening, as always. Great to be back in Houston!",1,0.0,0.91324615,1.0,0.9831879,1
Rienster,the albert heijn nearest to my house sucks!  almost all the good things were sold out.. is thuesday restock day? Maybe tomorrow is better!,0,0.0,0.7543184,1.0,0.06657806,0
leahmansfieldx,"im up, straightening the hair",1,0.0,0.8704761,1.0,0.5116883,1
kayte_girll,will u follow  ? thanks hun,1,1.0,0.92242527,1.0,0.9651061,1
mirz112,Also...how am I supposed to shower w/no shower curtain? The shower rod broke  I tried yest &amp; got water all over the floor lol,0,1.0,0.6393596,1.0,0.22655667,0
JaimeJonesy,Being bedridden is all the more depressing when you're forced to miss out on a night of hijinks.,0,0.0,0.7774071,1.0,0.09731738,0
VladTV_Staff,SAVE ME!!! but wait only if it's worth leaving brooklyn,1,1.0,0.8082941,1.0,0.398785,0
BenchmarkIT,what about aPORKalype Now for the made for TV movie?,1,0.0,0.901126,1.0,0.76185095,1
harrietobtain,think city have given up!!,0,1.0,0.86814576,1.0,0.70056283,1
_DESiMO_,Hey good morning bud! I expect Twitter to pay a special Bday tribute 2 me  and work on ya vocals now #nofakery lol!,0,1.0,0.8371929,1.0,0.88134664,1
iamchristine13,In Texas @ school again.. Nashville was way better than 7:30am class.. Juuuuuuust sayin.,1,0.0,0.82289463,1.0,0.7249308,1
grahamkins,if you were with me you wouldn't be so,0,1.0,0.9182156,1.0,0.6698918,1
Devinthedude007,n now the game of how many clothes can i fit in my suitcase begins!!! ima win this time!!!!  lol... i kinda hate packing!!,1,0.0,0.68519616,0.0,0.563598,1
Elaine_11,not overly i can scrunch it so the curl is there. Still sat waiting,0,0.0,0.68578136,0.0,0.04958362,0
SaulaSmurf,Its Proper Cute!  Lol! =P,1,1.0,0.8882215,1.0,0.8039678,1
homodom,"and, where is the sun today? London sucks-bet it's sunny in Essex-wanna be back there",0,1.0,0.7132091,1.0,0.03180553,0
kiarapesante,Great! Prob would be better if you were here,1,0.0,0.92106587,1.0,0.95747393,1
bexx_x28,bored! it's raining! boo! but it being friday makes it better!,1,0.0,0.7487226,1.0,0.16936453,0
ThomasCoche,Cyrket down,0,0.0,0.86351496,1.0,0.342827,0
sturmlaeufer,"right in time for the mega event, my old etrex GPS gave up  #projectgame",0,1.0,0.8400785,1.0,0.368245,0
MatsuMusings,"When someone says &quot;I had a nightmare about you&quot; I feel badass. &quot;Yeah, I'm the stuff nightmares are made of!&quot; ...Unless it was a sex dream",0,0.0,0.8026614,1.0,0.25571734,0
MeliMelzzzz,The Clash &amp; Phantom Planet!,1,0.0,0.88913894,1.0,0.6865962,1
RenaissanceAsh,good to know that the implosions aren't too much of a deterrent. LOL. Let me know if I can do anything to help out!,1,0.0,0.8534191,1.0,0.8969609,1
JessCeleste,Going To Go See My Younger Brother Whos Home For A Visit,1,1.0,0.84008515,1.0,0.63903534,1
gabesbarros,"oi,te amo *-* (u don't need google translate this time,did u ?  )",1,1.0,0.84194714,1.0,0.6320772,1
Anika32804,my weekend was AMAZING!! wow! .. now back to work!,0,0.0,0.7979216,1.0,0.17116809,0
Jenn1ferJun1per,Time to rally the troops for the indoor soccer game ... wish I could play,0,0.0,0.8030522,1.0,0.110096514,0
lauriewrites,Good luck! Strange to see you &amp; Marissa on different teams but we will all soldier on!,1,1.0,0.9100683,1.0,0.9597269,1
babytexas,Wow I need to go see a chiropractor..my back hurts so bad..maybe tyler can help*wink wink* haha..but I get to see momma today  finally,1,1.0,0.6198963,1.0,0.08540012,0
jordyntaylorrrr,Nobody's textin me back....  Grrrr!,0,1.0,0.8220356,1.0,0.16552475,0
Calderon08,...still can't get over the judge calling me an apple  raccoon eyes for the win from sunburn with shades on.,0,1.0,0.79572165,1.0,0.22521706,0
kirstenin,"Haha, he'd just had the most soul-destroying day and wanted to pass out on my couch apparently!",1,0.0,0.84243774,1.0,0.77918154,1
la_la_la_lauren,I want a new piercing but I'm all out creative 1's something not too painfull,0,1.0,0.6729617,1.0,0.10177527,0
tommychuck,is heading to the big reunion dinner. Disappointed in a few folks who still live in town but aren't coming.,0,1.0,0.7702588,1.0,0.1929857,0
CourtneySusanne,"Naps are great when you're sick, but I feel like I lost a day....happy that I didn't",1,1.0,0.7007847,1.0,0.11425382,0
ElyseGabrielle,Yay Debby Ryan's bday party!! I Love  Whoop Whoop In&amp;Out after  Mrs.CJBaran&lt;3,1,0.0,0.88895464,1.0,0.97008383,1
lunamoonshadow,thinking about getting dressed &amp; going to empty *everything* for artshows out of my probably totalled car,0,0.0,0.7833206,1.0,0.3094685,0
StephanieWooWoo,I gotta find better ways to work out...I need to lose weight,0,0.0,0.60469246,0.0,0.041740112,0
erinnncatherine,Ben Stiller and Owen Wilson are my favoritest actors ever... &lt;3,1,0.0,0.86165076,1.0,0.7984641,1
amyj_08,"how is it sum ppl r born famous, it comes easy to sum n others earn it, why cant i just be the 1 BORN famous? i dont no how to earn it",0,0.0,0.41144532,0.0,0.026261019,0
JonNinham,Got a sink full of dishes to do before I can go play,0,1.0,0.8017582,1.0,0.5246345,1
melly16,Be Back In Fivee Maybe Ten,1,0.0,0.86163515,1.0,0.5056752,1
dougmiestergen,thank you,1,1.0,0.9168955,1.0,0.89149773,1
TomSau,"dammit, that competition on the blog is causing the whole site to crash, i cant get my news",0,1.0,0.7277754,1.0,0.112431444,0
AnDi86,I had another mickey d's!,0,1.0,0.7994101,1.0,0.11701163,0
alvinz,if he's still lazy to patch back.. den its ok lor dun bother..,1,1.0,0.80163,1.0,0.4836335,0
anavil,mir gehts auch gut  was machse soo?^^ listening to shakira-animal city -.-,1,0.0,0.8373888,1.0,0.7204728,1
hannahmeiton,just rebooted so only 5,1,1.0,0.8436862,1.0,0.36587426,0
jennmacburn,Sad to be leaving sunny Destin.,0,0.0,0.7872352,1.0,0.043315917,0
ZahidButtar,I'm dragging that I missed the last tele-seminar,0,1.0,0.7960688,1.0,0.22325656,0
changdice,stalked her ip &amp; myspace as well as royal pirates' and everything matched up. We're pretty sure she really is moonchul's sis,1,1.0,0.85325843,1.0,0.80541676,1
juliecolfer,just gona chill out for the night !!! might go for a run but it looks like it may rain,0,1.0,0.841106,1.0,0.49319234,0
Toriirae,ahahaa! I hate when creepers try to follow me.  I've had the same girl try to follow me three times in like 2 days. sick,0,1.0,0.6291587,1.0,0.046863463,0
rebecca878,"i like a bit of everything, itunes has every genre in it  but i like just the general stuff in the charts!",1,0.0,0.7600167,1.0,0.3512438,0
GreenEyedJen,I don't think I have you on myspace ... I need your linky-poo  lol,1,0.0,0.8061549,1.0,0.7455841,1
JennaKarl,My house is for sale:,0,0.0,0.85128534,1.0,0.49603873,0
NENAstarbaby,..and frickin threw up!! effin horrible  btw we need girl qt SOON.. my heart is aching =/,0,0.0,0.75773114,1.0,0.056862444,0
HugoatWSR,"Off to Woodstock city council at 7-- no WiFI there, so I can't tweet...",0,1.0,0.6488025,1.0,0.081514135,0
MinneapolisDave,"Taking a damn nap before going to work for 12 hours, whoo-hoo",1,1.0,0.76305455,1.0,0.1438864,0
SilviaEmilia,"back in Germany, expenses expenses expenses..and of course checking my new friends from CIGNA",1,0.0,0.8384732,1.0,0.95132357,1
mikeharrison101,is still waiting for my number 2 transfer onto my new sim card,1,1.0,0.77637583,1.0,0.48934427,0
caroldonada,The Wrestler - Springsteen ... kill me a lot  one of my fav's of him â¥,0,0.0,0.8209311,1.0,0.2199127,0
AnnaHack,Here itÂ´s sou sou borinq  . what can I do ? My Mum is at my brothers Kinderqarden .,0,0.0,0.7404218,1.0,0.2624433,0
friedshrimp50,Training for the Peachtree which is in 2 week....I might pull my back as well,1,1.0,0.8315381,1.0,0.76142925,1
ellie786,is not feeling well,0,0.0,0.8058419,1.0,0.11049737,0
93Melinda,might get another dog soon!,1,0.0,0.86140925,1.0,0.61769843,1
Boare,On duty...,0,1.0,0.8767187,1.0,0.48692453,0
JuStiCeRocHefoR,Goood morning! Math exam soon,0,1.0,0.859812,1.0,0.60789573,1
melissaonline,Yes - I like that version too,1,0.0,0.83385843,1.0,0.53076494,1
ShadowVoice,"Ugh. I hate bad grades. 1st time I've ever failed a class and no As- B, B, D, W, I, I! Not like me at all",0,1.0,0.3328858,0.0,0.006684744,0
KatieCurl,"is dilusional, but disco katie is dancing",1,0.0,0.82147366,1.0,0.5376912,1
sarahlayton,"haha, its my second. its better this time  earlier her status was saying about replying and loves reading the letters",1,0.0,0.8473137,1.0,0.964559,1
feblub,Feel a li'l bit downer at the mo'...so i better hush up b4 it ruin the friday luv  TY for another luvin friday tweethearts! x,1,0.0,0.81194115,1.0,0.8256756,1
Paul_Coleman,I love you.   I just cleaned out a whole bunch of marketers.  Oh man.,1,1.0,0.87023985,1.0,0.7683196,1
lonnierobinson,Thanks Luda. I will. I appreciate you sharing.,1,0.0,0.9051776,1.0,0.9765104,1
OneTrueStory,"I'm with you, lady!",1,0.0,0.90243286,1.0,0.72981966,1
chrisjsimon,I want them to share EB's trending-limelight and besides It's fun!  #SpinAWin #Heredero #Agila #Philippines,1,1.0,0.82719475,1.0,0.46181986,0
HawaiianPinay,what is HH brunch. Did u have too many mimosas? I am dying on my bike today. Today started the AIDS Lifecycle,0,1.0,0.7294008,1.0,0.29256418,0
jessheng,go,1,1.0,0.86627364,1.0,0.45420888,0
HongYunK,haha... I see... But hope to see u again soon.  i'm enlisting oct.,1,1.0,0.8520717,1.0,0.69900316,1
DanDawson,It's crazy how as cameras keep getting bigger cards seem smaller and smaller  I currently shoot an 8GB CF and the 5DmkII fills it!,0,1.0,0.771967,1.0,0.3171788,0
ileftmycookie,can I get the lead role??? pwetty please...LMAO JK!,1,1.0,0.85591394,1.0,0.57176244,1
jesscorrie,having a conflict of interest in my own head... its not going very well,0,1.0,0.749555,1.0,0.09529452,0
LiLiSheree,My naval piercing itches to the dickens! Means its healing,1,0.0,0.8310217,1.0,0.5151167,1
jessicadsp,eu sei /cry  haeiohohaosho,0,1.0,0.8476389,1.0,0.3367147,0
lejlaxo,This was supposed to be a GOOD weekend...,0,0.0,0.86565757,1.0,0.33416435,0
katiecupcakes,but I didn't!,0,0.0,0.7986965,1.0,0.14776143,0
hannahtruitt18,I already did rona,1,1.0,0.8382801,1.0,0.31968907,0
haveanaviday,just had an amazing French dinner for Jenn's birthday!! headed to the other room,1,1.0,0.91242576,1.0,0.9441528,1
ali360,"lol....i like this  A bus station is where a bus stops. A train station is where a train stops. On my desk, I have a work station..#funny",1,1.0,0.6706684,1.0,0.058208738,0
uyennguyen_,"i know  um, shimmy shimmy go go or something haha :L they are so HARDCORE!",0,0.0,0.8205881,1.0,0.47552675,0
Anambanam,fineeeee,0,0.0,0.8779697,1.0,0.5256914,1
ChrisMdotCom,"Ah cool, that's useful, I'll use that link as an example! (Great marketing idea  ) Thanks again",1,1.0,0.92792344,1.0,0.9959872,1
Jamash,"yeah, IE has been such a pain -",0,0.0,0.81292486,1.0,0.13016693,0
shonaman,nothing special on my mind ...just cme to this new cyber cafe as i away frm home..n internet speed is soo slow,0,1.0,0.6679089,1.0,0.3147348,0
patrikgarcia,just got back from Gadia's hahaha.. weee happy 18th love!,1,1.0,0.90552074,1.0,0.965416,1
AbbieFletcher_,cool  did you meet your friends ? lol x,1,1.0,0.9291651,1.0,0.9734634,1
allasai,See you guys next Saturday,1,1.0,0.90539694,1.0,0.658704,1
alyxandrawr,found out my friend leaves for Afganistan on 7th July.  Looking for IEDs is his job:,0,1.0,0.82404774,1.0,0.33133575,0
jessica111181,"Yay! Can't wait to get a new tank! You are an awesome individual, do you know that?",1,0.0,0.9370144,1.0,0.9946902,1
daltons,w00t. Done. Goodnight everyone.,1,1.0,0.900187,1.0,0.9001012,1
DorothyPollock,I've lost my voice   I guess some people will be happy about that !,0,0.0,0.80381054,1.0,0.3091621,0
betancourtcode,"OK, so like a godless socialist. I get it.",1,0.0,0.8424231,1.0,0.6273611,1
adamabbate,"Thanks. Much rather be here than cold and wet sydney! Enjoy the pub, have one for me",1,1.0,0.88516486,1.0,0.9137609,1
UFOboy,Marianne Keith and her tour manager Mel were so nice to meet tonight,1,1.0,0.84885377,1.0,0.496588,0
AleCherry,morning! still cloudy today so once again no beach  boo! now getting ready to go out with mum and sis,0,1.0,0.69864124,1.0,0.15456115,0
MarilynM,bro's family went in with us on a gift...we got her an industrial-strength shredder. not exactly your typical 75-year-old.,1,0.0,0.8648283,1.0,0.90961045,1
rainetala,sammmmyy... advil lang.. it works wonders,1,1.0,0.87873846,1.0,0.84148604,1
lauren_wells10,"Done with work. FOR NOW, that is... Let the games begin bright and early! Met some great alums today!",1,1.0,0.8833147,1.0,0.9277602,1
abigailesevich,She's happier cuz people like you,1,1.0,0.8904234,1.0,0.85014975,1
savannahperkins,last night aka taylors birthday was goood,1,0.0,0.866112,1.0,0.7819018,1
torilovesbradie,its creepy but hilariously funny! oi nat took it really well  xx,1,1.0,0.8184889,1.0,0.3615414,0
iLubs2rox,"yah, they are there. pretty funny though",1,1.0,0.8729481,1.0,0.7902711,1
AmyPredsfan,Did a reboot and I still can't get Adobe-AIR to uninstall.,0,0.0,0.7607548,1.0,0.06065131,0
andie_12,"ok ladies...someone let me know a little about the whole cab and Rob thing,sucks have to be outside for another hour,so no computer",0,0.0,0.63369757,0.0,0.028444888,0
Mad_Gee,Hi Lindsey..How are you?  Greetings from Germany!,1,0.0,0.9191421,1.0,0.9624716,1
WillYUMMM,Dude i had fun up there  AND i got free stuff haha,1,1.0,0.8542573,1.0,0.9392313,1
curtainsfallin,cried like a big baby while watching end of ER. v sad. what will i be like when it finishes for good?? BAHHHHH,0,1.0,0.7669214,1.0,0.123134926,0
SteveAgent,apparently carlosim the kid,0,1.0,0.87235993,1.0,0.47890127,0
AlexTrup,"Or rather find me, then fine me",1,1.0,0.85374314,1.0,0.47947356,0
RickShameless,"Ha, she's the one that needs to be good to me, she verbally and physically assaults me on a regular basis",0,1.0,0.8276003,1.0,0.48756072,0
rockstarj28,"Nah, I didn't go. I didn't know about it until last night and I had to work today. Couldn't get there in time!",0,1.0,0.53692794,1.0,0.05967353,0
billybilo,Tara  says: *:L:L Dream come true.. In the same room as Adam Ficek :L:L,1,1.0,0.85789305,1.0,0.52724344,1
alexjayleen,I wish life had a fast forward button!,0,1.0,0.80502325,1.0,0.14255239,0
jenniferingrid,Sick. not going to school today.   j.i.l.,0,0.0,0.67409575,0.0,0.04612826,0
Babystray,"lol its too big for free yousendit, lol will have to split it",0,1.0,0.86995393,1.0,0.64038396,1
StevieHart,"right. You're wrong, but thanks for playing",1,1.0,0.89755,1.0,0.92656785,1
bensdiaz,is bummed out,0,0.0,0.84272224,1.0,0.26617903,0
SarahBouchon,Thank you. I just wish I could walk right now,0,0.0,0.7956199,1.0,0.3914175,0
jennifermartin4,"im sick  i have a sore throat, blocked nose and a throat full of phlegm. yum.",0,0.0,0.6264538,0.0,0.01617878,0
sakinavania,"It feels good to read a book again even when u've read that book about 10 times, its still good",1,0.0,0.85935915,1.0,0.9461664,1
morningsRwrong,babysitting again how the hell does it always happen,0,1.0,0.859453,1.0,0.6956775,1
axelp88,My girlfriend is REALLY sick  and i think she is getting worse,0,1.0,0.65771794,1.0,0.059880655,0
Leijepe,"love ang, o snap i forgot u  dyed it u never sent me a pic loser",0,0.0,0.80702686,1.0,0.40793508,0
sarahdoherty,At the airport. Sad this vacation is just about over,0,0.0,0.75774544,1.0,0.04108517,0
Sho3lov3r,Shame on you. Lol I had to restrain myself. Besides too many eye-witnesses. Plus he's awake now,0,1.0,0.79748666,1.0,0.3658086,0
DesrieG,I've just gotten into the whole hoodie thing - &amp; the need to participate in corruption &amp; bribery followed  #momentofweakness,0,1.0,0.8422081,1.0,0.23794203,0
herschellwynton,yeeaa  maybe on off? lets try haha,0,1.0,0.9011763,1.0,0.94049376,1
helensantoso,"have to make a trip upstairs at xenos now, new class",1,0.0,0.8615671,1.0,0.830417,1
eltah_08,so what character do u like cuz aint none funnier den Sponge Beezy LMAO,0,0.0,0.79408693,1.0,0.20280221,0
katedeannn,"at rjs, going home soon to a house with no one in it til tuesday",0,0.0,0.7801117,1.0,0.22898431,0
